@relation relation name
@attribute Title string
@attribute Author1 string
@attribute Author2 string
@attribute Author3 string
@attribute Author4 string
@attribute Author5 string
@attribute Author6 string
@attribute Author7 string
@attribute Edition_Type string
@attribute Edition_Month string
@attribute Edition_Year integer
@attribute Reviews integer
@attribute Ratings real
@attribute Genre1 string
@attribute Genre2 string
@attribute Book_Category1 string
@attribute Book_Category2 string
@data
'SABOTEUR','R.V. RAMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2017,23,4.4,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'BIRTHDAY PARTY (FABER DRAMA)','HAROLD PINTER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',1991,1,3.0,'THEATER','NONE','ARTS','FILM & PHOTOGRAPHY'
'LIFE IS WHAT YOU MAKE IT: FIND YOUR OWN PATH TO FULFILLMENT','PETER BUFFETT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2011,10,4.0,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'ARSENE WENGER: THE INSIDE STORY OF ARSENAL UNDER WENGER','JOHN CROSS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2016,15,4.1,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
'JURGEN KLOPP','ELMAR NEVELING','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2018,2,5.0,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
'PREDICTION MACHINES: THE SIMPLE ECONOMICS OF ARTIFICIAL INTELLIGENCE','AJAY AGRAWAL','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAY',2018,2,4.5,'ECONOMICS TEXTBOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE COMPLETE YES MINISTER','NIGEL HAWTHORNE',' PAUL EDDINGTON','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',1989,16,4.5,'CINEMA','BROADCAST','HUMOUR','NONE'
'MAGIC IN MUSSOORIE: THE ADVENTURES OF NAKUL SAHEJ','ATUL SETHI',' VIKAS UPADHYAY','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2018,10,4.8,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'FIRE AND BLOOD: A HISTORY OF THE TARGARYEN KINGS FROM AEGON THE CONQUEROR TO AEGON III AS SCRIBED BY ARCHMAESTER GYLDAYN','GEORGE R.R. MARTIN','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2018,40,4.2,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'TOKYO UNDERWORLD: THE FAST TIMES AND HARD LIFE OF AN AMERICAN GANGSTER IN JAPAN (VINTAGE DEPARTURES)','ROBERT WHITING','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2000,1,3.0,'INTERNATIONAL RELATIONS','NONE','POLITICS','NONE'
'SERVE TO WIN','NOVAK DJOKOVIC','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2014,26,4.5,'HEALTHY LIVING','WELLNESS','SPORTS','NONE'
'STARS OF FORTUNE (GUARDIANS TRILOGY)','NORA ROBERTS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2016,2,5.0,'CONTEMPORARY FICTION (BOOKS)','NONE','ROMANCE','NONE'
'MASTERING AWS SECURITY','ALBERT ANTHONY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2017,5,4.2,'NETWORKS','SYSTEM ADMINISTRATION','COMPUTING','INTERNET & DIGITAL MEDIA'
'FIVE GO PARENTING (ENID BLYTON FOR GROWN UPS)','BRUNO VINCENT','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2016,1,1.0,'HUMOUR (BOOKS)','NONE','HUMOUR','NONE'
"BARRON'S SPANISH-ENGLISH POCKET DICTIONARY: 70,000 WORDS, PHRASES & EXAMPLES PRESENTED IN TWO SECTIONS: AMERICAN STYLE ENGLISH TO SPANISH -- SPANISH TO ENGLISH (BARRON'S POCKET BILINGUAL DICTIONARIES)",'BARRONS EDUCATIONAL SERIES','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2015,1,1.0,'TRAVEL PHRASEBOOKS','NONE','LANGUAGE','LINGUISTICS & WRITING'
'THE HUNGOVER COOKBOOK','MILTON CRAWFORD','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAY',2011,1,4.0,'FOOD, DRINK','ENTERTAINING','HUMOUR','NONE'
'T-SQL QUERYING','BEN-GAN ITZIK',' FARLEEL KEVIN',' MACHANIC ADAM',' SARKA DEJAN','NONE','NONE','NONE','PAPERBACK','DEC',2015,8,5.0,'COMPUTER DATABASES (BOOKS)','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'HYBRID CLOUD FOR ARCHITECTS: BUILD ROBUST HYBRID CLOUD SOLUTIONS USING AWS AND OPENSTACK','ALOK SHRIVASTWA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2018,2,5.0,'NETWORKS','SYSTEM ADMINISTRATION','COMPUTING','INTERNET & DIGITAL MEDIA'
'SOFT TISSUE RELEASE: A PRACTICAL HANDBOOK FOR PHYSICAL THERAPISTS','MARY SANDERSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2012,3,4.3,'CHIROPRACTIC','NONE','SPORTS','NONE'
'THE SINGULARITY IS NEAR: WHEN HUMANS TRANSCEND BIOLOGY','RAY KURZWEIL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2006,10,3.7,'BIOTECHNOLOGY ENGINEERING TEXTBOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE MAGIC OF MATH','ARTHUR BENJAMIN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2016,3,3.5,'GEOMETRY','NONE','HUMOUR','NONE'
'OUTNUMBERED: FROM FACEBOOK AND GOOGLE TO FAKE NEWS AND FILTER-BUBBLES – THE ALGORITHMS THAT CONTROL OUR LIVES','DAVID SUMPTER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2018,4,4.3,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'AVENGERS: INFINITY WAR - THE OFFICIAL MOVIE SPECIAL','TITAN','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAY',2018,1,5.0,'CINEMA','BROADCAST','HUMOUR','NONE'
'PRACTICAL AYURVEDA: FIND OUT WHO YOU ARE AND WHAT YOU NEED TO BRING BALANCE TO YOUR LIFE','SIVANANDA YOGA VEDANTA CENTRE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUN',2018,5,3.6,'MEDITATION','NONE','ACTION & ADVENTURE','NONE'
'JDBC 4.2, SERVLET 3.1, AND JSP 2.3 INCLUDES JSF 2.2 AND DESIGN PATTERNS, BLACK BOOK, 2ED','SANTOSH KUMAR K.',' DT EDITORIAL SERVICES','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2016,12,4.1,'PROGRAMMING','SOFTWARE DEVELOPMENT','COMPUTING','INTERNET & DIGITAL MEDIA'
'BOSSYPANTS','TINA FEY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2012,30,4.0,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'I AM ZLATAN IBRAHIMOVIC','ZLATAN IBRAHIMOVIC','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2013,52,4.8,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'KILLING FLOOR (JACK REACHER)','LEE CHILD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2010,152,4.4,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'THE THIRD REICH AT WAR: HOW THE NAZIS LED GERMANY FROM CONQUEST TO DISASTER','RICHARD J. EVANS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2009,2,5.0,'POLITICAL IDEOLOGIES (BOOKS)','NONE','POLITICS','NONE'
'POSTMODERNISM: A VERY SHORT INTRODUCTION (VERY SHORT INTRODUCTIONS)','CHRISTOPHER BUTLER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2008,4,4.7,'ART HISTORY','NONE','ARTS','FILM & PHOTOGRAPHY'
'ELEVENTH HOUR CISSP®: STUDY GUIDE','ERIC CONRAD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2016,6,4.3,'BUSINESS, STRATEGY','MANAGEMENT','COMPUTING','INTERNET & DIGITAL MEDIA'
'WORD PLAY','GYLES BRANDRETH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2016,1,5.0,'GAMES','QUIZZES','HUMOUR','NONE'
'THE EIGHT: A NOVEL','KATHERINE NEVILLE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',1997,2,2.9,'ACTION','ADVENTURE','CRIME','THRILLER & MYSTERY'
'BLANK SHEET MUSIC FOR PIANO: PIANO COVER, BRACKETED STAFF PAPER, CLEFS NOTEBOOK,100 PAGES,100 FULL STAVED SHEET, MUSIC SKETCHBOOK,MUSIC NOTATION ... GIFTS STANDARD FOR STUDENTS / PROFESSIONALS','BLANK BOOK MD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2016,1,5.0,'WRITING GUIDES (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'DOUBLE OR QUITS','SHILPA GUPTA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2016,30,4.7,'INDIAN WRITING (BOOKS)','NONE','ROMANCE','NONE'
'NUTS!','KEVIN FREIBERG','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',1998,10,3.9,'INDUSTRIES','BUSINESS SECTORS','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'INSTANT WORD POWER','LEWIS NORMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2019,11,4.1,'COMMUNICATION REFERENCE','NONE','LANGUAGE','LINGUISTICS & WRITING'
'ADVANCED ENGLISH GRAMMAR WITH ANSWERS','HEWINGS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',1999,250,4.4,'ENGINEERING','NONE','LANGUAGE','LINGUISTICS & WRITING'
'AFTER (THE AFTER SERIES)','ANNA TODD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2019,21,4.3,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'I TOO HAD A LOVE STORY, BOOK 1','RAVINDER SINGH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2013,2005,4.5,'INDIAN WRITING (BOOKS)','NONE','ROMANCE','NONE'
'THE UNLIKELY PILGRIMAGE OF HAROLD FRY','RACHEL JOYCE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2013,21,4.4,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'GERMAN MADE SIMPLE: LEARN TO SPEAK AND UNDERSTAND GERMAN QUICKLY AND EASILY','ARNOLD LEITNER PHD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2006,9,4.2,'GERMAN','NONE','LANGUAGE','LINGUISTICS & WRITING'
'NEHRU AND BOSE: PARALLEL LIVES','RUDRANGSHU MUKHERJEE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',2014,40,4.2,'BIOGRAPHIES','AUTOBIOGRAPHIES','POLITICS','NONE'
'VISION IN WHITE: NUMBER 1 IN SERIES (BRIDE QUARTET)','NORA ROBERTS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2009,8,3.2,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'DAUGHTER OF THE EAST: AN AUTOBIOGRAPHY','BENAZIR BHUTTO','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2008,27,4.2,'ASIAN HISTORY','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'MANAGING MY LIFE: MY AUTOBIOGRAPHY: THE FIRST BOOK BY THE LEGENDARY MANCHESTER UNITED MANAGER','ALEX FERGUSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2017,7,4.3,'SPORTS TRAINING','COACHING','SPORTS','NONE'
'THE USE AND ABUSE OF NATURE: INCORPORATING THIS FISSURED LAND & ECOLOGY AND EQUITY','GADGIL MADHAV',' GUHA RAMACHANDRA','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2004,2,5.0,'ENVIRONMENTAL STUDIES','NONE','POLITICS','NONE'
'THE ILLUSTRATED HISTORY OF FOOTBALL','DAVID SQUIRES','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2016,10,4.7,'DESIGN','FASHION','ARTS','FILM & PHOTOGRAPHY'
'HAPPYSLAPPED BY A JELLYFISH: THE WORDS (KNOW YOUR)','KARL PILKINGTON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2008,1,5.0,'HUMOUR (BOOKS)','NONE','HUMOUR','NONE'
'BRO ON THE GO','BARNEY STINSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2009,9,4.5,'HUMOUR (BOOKS)','NONE','HUMOUR','NONE'
'DAISY JONES AND THE SIX','TAYLOR JENKINS REID','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NONE',2019,6,4.6,'MUSIC BOOKS','NONE','ARTS','FILM & PHOTOGRAPHY'
'SPIDER-MAN: INTO THE SPIDER-VERSE -THE ART OF THE MOVIE','RAMIN ZAHED','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2018,1,4.0,'CINEMA','BROADCAST','COMICS & MANGAS','NONE'
'CREATING CHARACTERS WITH PERSONALITY','TOM BANCROFT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2006,4,5.0,'DESIGN','NONE','HUMOUR','NONE'
'THE ILLUSION OF LIFE: DISNEY ANIMATION (DISNEY EDITIONS DELUXE)','FRANK THOMAS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',1995,6,5.0,"CHILDREN'S MYSTERIES",'CURIOSITIES','COMICS & MANGAS','NONE'
'THE MAN IN THE BROWN SUIT','AGATHA CHRISTIE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2017,16,3.8,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
"JOBONOMICS: INDIA'S EMPLOYMENT CRISIS AND WHAT THE FUTURE HOLDS",'GOUTAM DAS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','FEB',2019,12,4.7,'POLITICS (BOOKS)','NONE','POLITICS','NONE'
'THE SHORT SECOND LIFE OF BREE TANNER: AN ECLIPSE NOVELLA (TWILIGHT SAGA)','STEPHENIE MEYER','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUN',2010,18,3.7,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'UNSTOPPABLE: MY LIFE SO FAR','MARIA SHARAPOVA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2017,27,4.8,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
'TULSIDAS SUNDARKAAND: TRIUMPH OF HANUMAN: A GRAPHIC NOVEL ADAPTATION (CAMPFIRE)','TULSIDAS',' SHYAM PRAKASH',' SACHIN NAGAR','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2013,36,4.2,"CHILDREN'S TRADITIONAL STORIES (BOOKS)",'NONE','COMICS & MANGAS','NONE'
'TYPOGRAPHY SKETCHBOOKS','STEVEN HELLER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2012,1,5.0,'DESIGN','NONE','ARTS','FILM & PHOTOGRAPHY'
'ASTERIX ON THE WARPATH','RENÉ GOSCINNY','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JAN',2016,4,3.5,'HUMOUR (BOOKS)','NONE','HUMOUR','NONE'
"DON'T TELL THE GOVERNOR",'RAVI SUBRAMANIAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2018,130,4.0,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'THE COMPLETE SHERLOCK HOLMES (SET OF 2 BOOKS)','SIR ARTHUR CONAN DOYLE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2012,133,4.4,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'GOOGLE FLUTTER MOBILE DEVELOPMENT QUICK START GUIDE: GET UP AND RUNNING WITH IOS AND ANDROID MOBILE APP DEVELOPMENT','PRAJYOT MAINKAR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2019,1,1.0,'SOFTWARE DESIGN','ENGINEERING','COMPUTING','INTERNET & DIGITAL MEDIA'
'A PATTERN LANGUAGE: TOWNS, BUILDINGS, CONSTRUCTION (CENTER FOR ENVIRONMENTAL STRUCTURE SERIES)','CHRISTOPHER ALEXANDER','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','FEB',2015,6,4.2,'ENVIRONMENTAL ENGINEERING','NONE','ARTS','FILM & PHOTOGRAPHY'
'I LET YOU GO: THE RICHARD & JUDY BESTSELLER','CLARE MACKINTOSH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2015,43,3.7,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'IMAGINING LAHORE: THE CITY THAT IS, THE CITY THAT WAS','HAROON KHALID','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','AUG',2018,6,4.8,'ARCHITECTURE (BOOKS)','NONE','ARTS','FILM & PHOTOGRAPHY'
'FOUR HORSEMEN, THE','RICHARD','HARRIS',' SAM','DENNETT',' DANIEL C.','HITCHENS',' CHRISTOPHER DAWKINS','HARDCOVER','FEB',2019,1,5.0,'THEOLOGY','PHILOSOPHY OF RELIGION','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'2010- O LEVEL INTRODUCTION TO ICT RESOURCES (M-4.3-R4)','SATISH JAIN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2010,6,4.4,'COMPUTING, INTERNET','DIGITAL MEDIA','COMPUTING','INTERNET & DIGITAL MEDIA'
'QUEER: A GRAPHIC HISTORY (INTRODUCING...)','MEG-JOHN BARKER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2016,1,5.0,'GAY','LESBIAN STUDIES','ACTION & ADVENTURE','NONE'
'INTRODUCTION TO C PROGRAMMING','REEMA THAREJA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2015,4,5.0,'COMPUTER SCIENCE BOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
"SERIOUSLY...I'M KIDDING",'ELLEN DEGENERES','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2012,20,4.4,'GAY','LESBIAN STUDIES','HUMOUR','NONE'
'TWO KINDS OF TRUTH','MICHAEL CONNELLY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2018,16,4.1,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'LUTYENS’ MAVERICK','BAIJAYANT JAY PANDA','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JAN',2019,14,4.3,'POLITICAL STRUCTURE','PROCESSES','POLITICS','NONE'
'LAST OF THE BREED',"LOUIS L'AMOUR",'NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','JUN',1987,4,4.7,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'MARVEL POCKETBOOK: THE MIGHTY THOR: WHEN GODS GO MAD','STAN LEE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2013,2,5.0,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'FORGIVE ME AMMA','SUNDEEP MISRA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2007,2,4.5,'HOCKEY','NONE','SPORTS','NONE'
'SERIOUSLY FUNNY: THE ENDLESSLY QUOTABLE TERRY PRATCHETT','TERRY PRATCHETT','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAY',2016,1,5.0,'SHORT STORIES (BOOKS)','NONE','HUMOUR','NONE'
'HAROUN AND THE SEA OF STORIES (PENGUIN DROP CAPS)','SALMAN RUSHDIE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','APR',2014,23,4.1,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'ECLIPSE','STEPHENIE MEYER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2008,99,4.3,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'TRINITY COLLEGE LONDON PIANO EXAM PIECES & EXERCISES 2018-2020. GRADE 5 (PIANO 2018-2020)','TRINITY COLLEGE LOND','NONE','NONE','NONE','NONE','NONE','NONE','SHEET MUSIC','JUN',2017,8,5.0,'MUSIC BOOKS','NONE','ARTS','FILM & PHOTOGRAPHY'
'GUIDE FOR NIFT/NID/IIFT 2018','DHARMENDRA MITTAL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2017,55,4.0,'DESIGN','FASHION','ARTS','FILM & PHOTOGRAPHY'
'LYNCH FILES','ZIYA US SALAM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2019,5,4.7,'CIVIL RIGHTS','NONE','POLITICS','NONE'
'THE ADVENTURES OF TINTIN VOLUME 7','HERGE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2015,14,4.4,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'OXFORD ESSENTIAL SPANISH DICTIONARY','OXFORD DICTIONARIES','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2010,11,3.9,'DICTIONARIES','NONE','LANGUAGE','LINGUISTICS & WRITING'
'DATA ANALYSIS AND BUSINESS MODELLING USING MICROSOFT EXCEL','MANOHAR HANSA LYSANDER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2016,3,4.2,'SOFTWARE','BUSINESS APPLICATIONS','COMPUTING','INTERNET & DIGITAL MEDIA'
'MY LOVE NEVER FAKED: TRUST ME I STILL LOVE YOU','NIKHIL MAHAJAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2010,24,3.1,'INDIAN WRITING (BOOKS)','NONE','ROMANCE','NONE'
'LAGOM: THE SWEDISH ART OF LIVING A BALANCED, HAPPY LIFE','NIKI BRANTMARK','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','SEP',2017,1,4.0,'HOME','HOUSE MAINTENANCE','ARTS','FILM & PHOTOGRAPHY'
'AN UNEXPECTED GIFT','AJAY K. PANDEY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2019,128,5.0,'INDIAN WRITING (BOOKS)','NONE','ROMANCE','NONE'
'THE DROP (HARRY BOSCH SERIES)','MICHAEL CONNELLY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2012,3,4.3,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'WHITE SMOKE','NIKHIL MAHAJAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2017,55,3.9,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'WE, THE PEOPLE','N. A. PALKHIVALA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',1999,17,4.0,'POLITICAL IDEOLOGIES (BOOKS)','NONE','POLITICS','NONE'
'HBR’S 10 MUST READS ON LEADERSHIP LESSONS FROM SPORTS (FEATURING INTERVIEWS WITH SIR ALEX FERGUSON, KAREEM ABDUL-JABBAR, ANDRE AGASSI)','HARVARD BUSINESS REVIEW','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2018,1,5.0,'SPORTS TRAINING','COACHING','SPORTS','NONE'
'THE MATLOCK PAPER','ROBERT LUDLUM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2005,2,4.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'SHOE DOG: A MEMOIR BY THE CREATOR OF NIKE','PHIL KNIGHT','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','APR',2016,433,4.5,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
'GETTING MORE: HOW YOU CAN NEGOTIATE TO SUCCEED IN WORK AND LIFE','STUART DIAMOND','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2011,14,4.6,'SALES','NONE','LANGUAGE','LINGUISTICS & WRITING'
'HOW TO WALK AWAY','KATHERINE CENTER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2018,3,4.6,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'NASRUDDIN HODJA RIDES AGAIN (AMAR CHITRA KATHA)','LUIS FERNANDES','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2010,6,5.0,'COMICS','GRAPHIC NOVELS','COMICS & MANGAS','NONE'
'FOOTBALL IN SUN AND SHADOW (PENGUIN MODERN CLASSICS)','EDUARDO GALEANO','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2018,4,3.6,'HISTORY (BOOKS)','NONE','SPORTS','NONE'
'FROM THE EARTH TO THE MOON (EXTRAORDINARY VOYAGES)','JULES VERNE','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','MAY',1993,4,4.2,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'LOVE, WHATEVER THAT MEANS','ADITI MATHUR KUMAR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2016,25,4.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
"NOMAD: THE MOST EXPLOSIVE THRILLER YOU'LL READ ALL YEAR (THE MARC DANE SERIES)",'JAMES SWALLOW','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2016,5,3.1,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'ATTACK ON TITAN: NO REGRETS 1','HAJIME ISAYAMA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2014,2,4.0,'MANGAS','NONE','COMICS & MANGAS','NONE'
'THE MYSTERIOUS AFFAIR AT STYLES','AGATHA CHRISTIE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2018,135,4.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE CHOSEN ONE','SAM BOURNE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2010,1,3.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'MUNNU: A BOY FROM KASHMIR','MALIK SAJAD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2015,35,4.3,'LITERATURE','FICTION','COMICS & MANGAS','NONE'
